sentence_id,per_language_id,raw_text,has_english,jieba_seg,spacy_seg,stanza_seg,jieba_spacy_agree,jieba_stanza_agree,spacy_stanza_agree,all_agree,jieba_parsed,jieba_readings,jieba_time_s,jieba_ram_kb,jieba_edges,spacy_parsed,spacy_readings,spacy_time_s,spacy_ram_kb,spacy_edges,stanza_parsed,stanza_readings,stanza_time_s,stanza_ram_kb,stanza_edges,jieba_ace_input,spacy_ace_input,stanza_ace_input
15219,1273,调查显示，大楼存在严重的结构缺陷，包括设计不当和使用劣质材料。,False,调查 显示 ， 大楼 存在 严重 的 结构 缺陷 ， 包括 设计 不当 和 使用 劣质 材料 。,调查 显示 ， 大楼 存在 严重 的 结构 缺陷 ， 包括 设计 不当 和 使用 劣质 材料 。,调查 显示 ， 大楼 存在 严重 的 结构 缺陷 ， 包括 设计 不当 和 使用 劣质 材料 。,True,True,True,True,False,0,0.20061,41836,5035,False,0,0.20061,41836,5035,False,0,0.20061,41836,5035,调查 显示 ， 大楼 存在 严重 的 结构 缺陷 ， 包括 设计 不当 和 使用 劣质 材料 。,调查 显示 ， 大楼 存在 严重 的 结构 缺陷 ， 包括 设计 不当 和 使用 劣质 材料 。,调查 显示 ， 大楼 存在 严重 的 结构 缺陷 ， 包括 设计 不当 和 使用 劣质 材料 。
7983,763,该诉讼称，NYT 寻求“公允价值”，但未能达成协议。,True,该 诉讼 称 ， NYT   寻求 “ 公允 价值 ” ， 但 未能 达成协议 。,该 诉讼 称 ， N Y T 寻求 “ 公允 价值 ” ， 但 未能 达成 协议 。,该 诉讼 称 ， NYT 寻求 “ 公允 价值 ” ， 但 未能 达成 协议 。,False,False,False,False,False,0,0.05481,7748,1483,False,0,0.04944,9859,1879,False,0,0.0503,9681,1749,该 诉讼 称 ， NYT   寻求 “ 公允 价值 ” ， 但 未能 达成协议 。,该 诉讼 称 ， N Y T 寻求 “ 公允 价值 ” ， 但 未能 达成 协议 。,该 诉讼 称 ， NYT 寻求 “ 公允 价值 ” ， 但 未能 达成 协议 。
15232,1274,就在事发前不久，她在直播中表达了对两名早前造访男子的不安，其中一人伪装成送礼快递员。,False,就 在 事发 前不久 ， 她 在 直播 中 表达 了 对 两名 早前 造访 男子 的 不安 ， 其中 一人 伪装成 送礼 快递 员 。,就 在 事发 前不久 ， 她 在 直播 中 表达 了 对 两 名 早前 造访 男子 的 不安 ， 其中 一 人 伪装 成 送礼 快递员 。,就 在 事发 前 不久 ， 她 在 直播 中 表达 了 对 两 名 早前 造访 男子 的 不安 ， 其中 一 人 伪装 成 送 礼 快 递员 。,False,False,False,False,False,0,0.6971,147578,15391,False,0,0.824,162991,16957,False,0,0.46009,103901,11410,就 在 事发 前不久 ， 她 在 直播 中 表达 了 对 两名 早前 造访 男子 的 不安 ， 其中 一人 伪装成 送礼 快递 员 。,就 在 事发 前不久 ， 她 在 直播 中 表达 了 对 两 名 早前 造访 男子 的 不安 ， 其中 一 人 伪装 成 送礼 快递员 。,就 在 事发 前 不久 ， 她 在 直播 中 表达 了 对 两 名 早前 造访 男子 的 不安 ， 其中 一 人 伪装 成 送 礼 快 递员 。
13131,1118,这场危机加剧了韩国的政治紧张局势，也引发了对国家民主制度的担忧。,False,这场 危机 加剧 了 韩国 的 政治 紧张局势 ， 也 引发 了 对 国家 民主 制度 的 担忧 。,这 场 危机 加剧 了 韩国 的 政治 紧张 局势 ， 也 引发 了 对 国家 民主 制度 的 担忧 。,这 场 危机 加剧 了 韩国 的 政治 紧张 局势 ， 也 引发 了 对 国家 民主 制度 的 担忧 。,False,False,True,False,True,1,0.66769,142276,13812,False,0,0.26156,52897,6147,False,0,0.26156,52897,6147,这场 危机 加剧 了 韩国 的 政治 紧张局势 ， 也 引发 了 对 国家 民主 制度 的 担忧 。,这 场 危机 加剧 了 韩国 的 政治 紧张 局势 ， 也 引发 了 对 国家 民主 制度 的 担忧 。,这 场 危机 加剧 了 韩国 的 政治 紧张 局势 ， 也 引发 了 对 国家 民主 制度 的 担忧 。
6183,642,政府已公布对死伤者家属的赔偿。,False,政府 已 公布 对 死伤者 家属 的 赔偿 。,政府 已 公布 对 死伤者 家属 的 赔偿 。,政府 已 公布 对 死伤 者 家属 的 赔偿 。,True,False,False,False,True,1,0.20649,53333,5627,True,1,0.20649,53333,5627,True,1,0.32174,65870,6752,政府 已 公布 对 死伤者 家属 的 赔偿 。,政府 已 公布 对 死伤者 家属 的 赔偿 。,政府 已 公布 对 死伤 者 家属 的 赔偿 。
2858,398,尽管他们的人数超过了年轻人，但他还是成功地击败了他们，而劫匪们夹着尾巴逃跑了。,False,尽管 他们 的 人数 超过 了 年轻人 ， 但 他 还是 成功 地 击败 了 他们 ， 而 劫匪 们 夹着尾巴 逃跑 了 。,尽管 他们 的 人数 超过 了 年轻人 ， 但 他 还是 成功 地 击败 了 他们 ， 而 劫匪们 夹 着 尾巴 逃跑 了 。,尽管 他们 的 人数 超过 了 年轻 人 ， 但 他 还是 成功 地 击败 了 他们 ， 而 劫匪 们 夹 着 尾巴 逃跑 了 。,False,False,False,False,True,1,0.83562,145187,13958,True,1,1.63975,220467,21085,True,1,2.19912,241769,22917,尽管 他们 的 人数 超过 了 年轻人 ， 但 他 还是 成功 地 击败 了 他们 ， 而 劫匪 们 夹着尾巴 逃跑 了 。,尽管 他们 的 人数 超过 了 年轻人 ， 但 他 还是 成功 地 击败 了 他们 ， 而 劫匪们 夹 着 尾巴 逃跑 了 。,尽管 他们 的 人数 超过 了 年轻 人 ， 但 他 还是 成功 地 击败 了 他们 ， 而 劫匪 们 夹 着 尾巴 逃跑 了 。
2949,407,警方表示他们试图说服球迷返回看台，并在两名警察被打死后发射催泪瓦斯控制人群。,False,警方 表示 他们 试图 说服 球迷 返回 看台 ， 并 在 两名 警察 被 打死 后 发射 催泪瓦斯 控制 人群 。,警方 表示 他们 试图 说服 球迷 返回 看台 ， 并 在 两 名 警察 被 打死 后 发射 催泪 瓦斯 控制 人群 。,警方 表示 他们 试图 说服 球迷 返回 看台 ， 并 在 两 名 警察 被 打死 后 发射 催泪瓦斯 控制 人群 。,False,False,False,False,False,0,1.62575,317405,30957,True,1,2.42239,430093,41701,True,1,2.62257,429333,41575,警方 表示 他们 试图 说服 球迷 返回 看台 ， 并 在 两名 警察 被 打死 后 发射 催泪瓦斯 控制 人群 。,警方 表示 他们 试图 说服 球迷 返回 看台 ， 并 在 两 名 警察 被 打死 后 发射 催泪 瓦斯 控制 人群 。,警方 表示 他们 试图 说服 球迷 返回 看台 ， 并 在 两 名 警察 被 打死 后 发射 催泪瓦斯 控制 人群 。
13868,1174,他的代表作包括鹿野苑石刻博物馆、苏州御窑金砖博物馆和天宝洞区改造项目等。,False,他 的 代表作 包括 鹿野苑 石刻 博物馆 、 苏州 御窑 金砖 博物馆 和 天宝 洞区 改造 项目 等 。,他 的 代表作 包括 鹿野苑 石刻 博物馆 、 苏州 御窑金 砖 博物馆 和 天宝 洞区 改造 项目 等 。,他 的 代表 作 包括 鹿 野苑 石刻 博物 馆 、 苏州 御窑 金砖 博物 馆 和 天宝 洞 区 改造 项目 等 。,False,False,False,False,True,1,5.48032,1005768,10791,True,1,5.16867,1005768,10791,False,-1,10,0,0,他 的 代表作 包括 鹿野苑 石刻 博物馆 、 苏州 御窑 金砖 博物馆 和 天宝 洞区 改造 项目 等 。,他 的 代表作 包括 鹿野苑 石刻 博物馆 、 苏州 御窑金 砖 博物馆 和 天宝 洞区 改造 项目 等 。,他 的 代表 作 包括 鹿 野苑 石刻 博物 馆 、 苏州 御窑 金砖 博物 馆 和 天宝 洞 区 改造 项目 等 。
11467,1012,道指上涨超 425 点，标普 500 指数上涨 1.2%，纳斯达克上涨 1.4%。,False,道 指 上涨 超   425   点 ， 标普   500   指数 上涨   1.2% ， 纳斯达克 上涨   1.4% 。,道指 上涨 超 425 点 ， 标普 500 指数 上涨 1.2% ， 纳斯达克 上涨 1.4 % 。,道指 上涨超 425 点 ， 标普 500 指数 上涨 1.2% ， 纳斯达克上涨 1.4% 。,False,False,False,False,False,0,0.39241,61462,6467,False,0,0.09854,33163,3825,False,0,0.12155,35154,3884,道 指 上涨 超   425   点 ， 标普   500   指数 上涨   1.2% ， 纳斯达克 上涨   1.4% 。,道指 上涨 超 425 点 ， 标普 500 指数 上涨 1.2% ， 纳斯达克 上涨 1.4 % 。,道指 上涨超 425 点 ， 标普 500 指数 上涨 1.2% ， 纳斯达克上涨 1.4% 。
13680,1155,分析人士认为，此次座谈不仅旨在恢复企业界的信心，也表明民营企业在中国的技术发展和经济韧性中不可或缺的地位。,False,分析 人士 认为 ， 此次 座谈 不仅 旨在 恢复 企业界 的 信心 ， 也 表明 民营企业 在 中国 的 技术 发展 和 经济 韧性 中 不可或缺 的 地位 。,分析 人士 认为 ， 此次 座谈 不仅 旨在 恢复 企业界 的 信心 ， 也 表明 民营 企业 在 中国 的 技术 发展 和 经济 韧性 中 不可或缺 的 地位 。,分析 人士 认为 ， 此次 座谈 不仅 旨 在 恢复 企业 界 的 信心 ， 也 表明 民营 企业 在 中国 的 技术 发展 和 经济 韧 性 中 不可 或缺 的 地位 。,False,False,False,False,True,1,0.97023,218974,21482,True,1,0.40064,98689,10820,False,0,0.0,0,0,分析 人士 认为 ， 此次 座谈 不仅 旨在 恢复 企业界 的 信心 ， 也 表明 民营企业 在 中国 的 技术 发展 和 经济 韧性 中 不可或缺 的 地位 。,分析 人士 认为 ， 此次 座谈 不仅 旨在 恢复 企业界 的 信心 ， 也 表明 民营 企业 在 中国 的 技术 发展 和 经济 韧性 中 不可或缺 的 地位 。,分析 人士 认为 ， 此次 座谈 不仅 旨 在 恢复 企业 界 的 信心 ， 也 表明 民营 企业 在 中国 的 技术 发展 和 经济 韧 性 中 不可 或缺 的 地位 。
13281,1124,在离任前，前总统 Joe Biden 签署了多项赦免令，赦免了与“1 月 6 日事件”调查相关的多名官员后前往加州。,True,在 离任 前 ， 前 总统   Joe   Biden   签署 了 多项 赦免令 ， 赦免 了 与 “ 1   月   6   日 事件 ” 调查 相关 的 多名 官员 后 前往 加州 。,在 离任 前 ， 前 总统 Joe Biden 签署 了 多 项 赦免令 ， 赦免 了 与 “ 1 月 6 日 事件 ” 调查 相关 的 多 名 官员 后 前往 加州 。,在 离任 前 ， 前 总统 Joe Biden 签署 了 多 项 赦 免令 ， 赦免 了 与 “ 1 月 6 日 事件 ” 调查 相关 的 多 名 官员 后 前往 加州 。,False,False,False,False,False,-1,10,0,0,False,0,4.80211,668098,61906,False,0,7.95506,846690,77445,在 离任 前 ， 前 总统   Joe   Biden   签署 了 多项 赦免令 ， 赦免 了 与 “ 1   月   6   日 事件 ” 调查 相关 的 多名 官员 后 前往 加州 。,在 离任 前 ， 前 总统 Joe Biden 签署 了 多 项 赦免令 ， 赦免 了 与 “ 1 月 6 日 事件 ” 调查 相关 的 多 名 官员 后 前往 加州 。,在 离任 前 ， 前 总统 Joe Biden 签署 了 多 项 赦 免令 ， 赦免 了 与 “ 1 月 6 日 事件 ” 调查 相关 的 多 名 官员 后 前往 加州 。
15022,1262,它们拥有复杂的神经系统和惊人的智力。,False,它们 拥有 复杂 的 神经系统 和 惊人 的 智力 。,它们 拥有 复杂 的 神经 系统 和 惊人 的 智力 。,它们 拥有 复杂 的 神经 系统 和 惊人 的 智力 。,False,False,True,False,True,1,0.15873,15287,1860,True,1,0.08686,23497,2601,True,1,0.08686,23497,2601,它们 拥有 复杂 的 神经系统 和 惊人 的 智力 。,它们 拥有 复杂 的 神经 系统 和 惊人 的 智力 。,它们 拥有 复杂 的 神经 系统 和 惊人 的 智力 。
1391,245,由于 “4A” 的超高 难度，在正式比赛中很少有选手敢于挑战该动作，而这正是 Yuzuru Hanyu 一直以来的目标。,True,由于   “ 4A ”   的 超高   难度 ， 在 正式 比赛 中 很少 有 选手 敢于 挑战 该 动作 ， 而 这 正是   Yuzuru   Hanyu   一直 以来 的 目标 。,由于 “ 4A ” 的 超高 难度 ， 在 正式 比赛 中 很 少有 选手 敢于 挑战 该 动作 ， 而 这 正是 Yuzuru Hanyu 一直 以来 的 目标 。,由于 “4A ” 的 超高 难度 ， 在 正式 比赛 中 很少 有 选手 敢 于 挑战 该 动作 ， 而 这 正是 Yuzuru Hanyu 一直 以来 的 目标 。,False,False,False,False,False,0,0.39041,80475,9114,False,0,0.24026,54230,6543,False,0,0.42294,82061,9322,由于   “ 4A ”   的 超高   难度 ， 在 正式 比赛 中 很少 有 选手 敢于 挑战 该 动作 ， 而 这 正是   Yuzuru   Hanyu   一直 以来 的 目标 。,由于 “ 4A ” 的 超高 难度 ， 在 正式 比赛 中 很 少有 选手 敢于 挑战 该 动作 ， 而 这 正是 Yuzuru Hanyu 一直 以来 的 目标 。,由于 “4A ” 的 超高 难度 ， 在 正式 比赛 中 很少 有 选手 敢 于 挑战 该 动作 ， 而 这 正是 Yuzuru Hanyu 一直 以来 的 目标 。
3021,414,阿智是一个帅气勇敢的年轻人。,False,阿智 是 一个 帅气 勇敢 的 年轻人 。,阿智 是 一个 帅气 勇敢 的 年轻人 。,阿智 是 一 个 帅气 勇敢 的 年轻 人 。,True,False,False,False,False,0,0.05243,11504,1497,False,0,0.05243,11504,1497,False,0,0.05178,14619,1835,阿智 是 一个 帅气 勇敢 的 年轻人 。,阿智 是 一个 帅气 勇敢 的 年轻人 。,阿智 是 一 个 帅气 勇敢 的 年轻 人 。
1561,278,Twitter 表示，该交易已获得其董事会的一致批准，预计将于 2022 年内完成。,True,Twitter   表示 ， 该 交易 已 获得 其 董事会 的 一致 批准 ， 预计 将 于   2022   年内 完成 。,Twitter 表示 ， 该 交易 已 获得 其 董事会 的 一致 批准 ， 预计 将 于 2022 年内 完成 。,Twitter 表示 ， 该 交易 已 获得 其 董事 会 的 一致 批准 ， 预计 将 于 2022 年内 完成 。,False,False,False,False,False,0,0.23124,32611,4140,False,0,0.13847,32611,4140,False,0,0.21743,40442,4910,Twitter   表示 ， 该 交易 已 获得 其 董事会 的 一致 批准 ， 预计 将 于   2022   年内 完成 。,Twitter 表示 ， 该 交易 已 获得 其 董事会 的 一致 批准 ， 预计 将 于 2022 年内 完成 。,Twitter 表示 ， 该 交易 已 获得 其 董事 会 的 一致 批准 ， 预计 将 于 2022 年内 完成 。
12988,1112,"""公司希望我向你们表达他们的真诚慰问，""他背对着说。",False,""" 公司 希望 我 向 你们 表达 他们 的 真诚 慰问 ， "" 他 背对着 说 。",""" 公司 希望 我 向 你们 表达 他们 的 真诚 慰问 ， "" 他 背 对 着 说 。",""" 公司 希望 我 向 你们 表达 他们 的 真诚 慰问 ， "" 他 背对 着 说 。",False,False,False,False,False,0,0.09446,21335,2888,False,0,0.11684,30020,3768,False,0,0.08191,21275,2931,""" 公司 希望 我 向 你们 表达 他们 的 真诚 慰问 ， "" 他 背对着 说 。",""" 公司 希望 我 向 你们 表达 他们 的 真诚 慰问 ， "" 他 背 对 着 说 。",""" 公司 希望 我 向 你们 表达 他们 的 真诚 慰问 ， "" 他 背对 着 说 。"
10996,974,John Hopfield 和 Geoffrey Hinton 因他们在人工智能领域的贡献，特别是开发了类似于大脑工作的神经网络，获得了诺贝尔物理学奖。,True,John   Hopfield   和   Geoffrey   Hinton   因 他们 在 人工智能 领域 的 贡献 ， 特别 是 开发 了 类似 于 大脑 工作 的 神经网络 ， 获得 了 诺贝尔物理学奖 。,John Hopfield 和 Ge of frey Hinton 因 他们 在 人工 智能 领域 的 贡献 ， 特别是 开发 了 类似于 大脑 工作 的 神经 网络 ， 获得 了 诺贝尔 物理学 奖 。,John Hopfield 和 Geoffrey Hinton 因 他们 在 人工 智能 领域 的 贡献 ， 特别 是 开发 了 类似 于 大脑 工作 的 神经 网络 ， 获得 了 诺贝尔 物理 学奖 。,False,False,False,False,True,1,4.02454,791259,19302,False,0,0.0,0,0,False,0,0.59493,140491,14607,John   Hopfield   和   Geoffrey   Hinton   因 他们 在 人工智能 领域 的 贡献 ， 特别 是 开发 了 类似 于 大脑 工作 的 神经网络 ， 获得 了 诺贝尔物理学奖 。,John Hopfield 和 Ge of frey Hinton 因 他们 在 人工 智能 领域 的 贡献 ， 特别是 开发 了 类似于 大脑 工作 的 神经 网络 ， 获得 了 诺贝尔 物理学 奖 。,John Hopfield 和 Geoffrey Hinton 因 他们 在 人工 智能 领域 的 贡献 ， 特别 是 开发 了 类似 于 大脑 工作 的 神经 网络 ， 获得 了 诺贝尔 物理 学奖 。
3398,438,警员问 Nancy 在谋杀当晚是否看到过 John，她说她没有。,True,警员 问   Nancy   在 谋杀 当晚 是否 看到 过   John ， 她 说 她 没有 。,警员 问 Nancy 在 谋杀 当晚 是否 看到 过 John ， 她 说 她 没有 。,警员 问 Nancy 在 谋杀 当晚 是否 看到 过 John ， 她 说 她 没有 。,False,False,True,False,False,0,0.24378,43086,5100,False,0,0.20252,43086,5100,False,0,0.20252,43086,5100,警员 问   Nancy   在 谋杀 当晚 是否 看到 过   John ， 她 说 她 没有 。,警员 问 Nancy 在 谋杀 当晚 是否 看到 过 John ， 她 说 她 没有 。,警员 问 Nancy 在 谋杀 当晚 是否 看到 过 John ， 她 说 她 没有 。
8147,774,ETF 的推出导致比特币价格上涨，达到 2021 年 12 月以来的最高水平。,True,ETF   的 推出 导致 比特 币 价格上涨 ， 达到   2021   年   12   月 以来 的 最高 水平 。,ETF 的 推出 导致 比特币 价格 上涨 ， 达到 2021 年 12 月 以来 的 最高 水平 。,ETF 的 推出 导致 比 特币 价格 上涨 ， 达到 2021 年 12 月 以来 的 最高 水平 。,False,False,False,False,False,0,0.26963,50335,5634,False,0,0.10044,23755,3054,False,0,0.109,26471,3370,ETF   的 推出 导致 比特 币 价格上涨 ， 达到   2021   年   12   月 以来 的 最高 水平 。,ETF 的 推出 导致 比特币 价格 上涨 ， 达到 2021 年 12 月 以来 的 最高 水平 。,ETF 的 推出 导致 比 特币 价格 上涨 ， 达到 2021 年 12 月 以来 的 最高 水平 。
6249,644,此次严重的雾霾来自于加拿大提前到来的山火季节，程度也十分严重。,False,此次 严重 的 雾 霾 来自 于 加拿大 提前 到来 的 山火 季节 ， 程度 也 十分 严重 。,此次 严重 的 雾霾 来自于 加拿大 提前 到来 的 山火 季节 ， 程度 也 十分 严重 。,此次 严重 的 雾霾 来 自 于 加拿大 提前 到来 的 山火 季节 ， 程度 也 十分 严重 。,False,False,False,False,True,1,0.44141,83361,7779,True,1,0.28493,67572,6792,True,1,0.77415,160932,13017,此次 严重 的 雾 霾 来自 于 加拿大 提前 到来 的 山火 季节 ， 程度 也 十分 严重 。,此次 严重 的 雾霾 来自于 加拿大 提前 到来 的 山火 季节 ， 程度 也 十分 严重 。,此次 严重 的 雾霾 来 自 于 加拿大 提前 到来 的 山火 季节 ， 程度 也 十分 严重 。
6180,642,事故的原因仍然未知，但目前工作重点仍然是救援任务。,False,事故 的 原因 仍然 未知 ， 但 目前 工作 重点 仍然 是 救援 任务 。,事故 的 原因 仍然 未知 ， 但 目前 工作 重点 仍然 是 救援 任务 。,事故 的 原因 仍然 未 知 ， 但 目前 工作 重点 仍然 是 救援 任务 。,True,False,False,False,True,1,0.2346,53315,5858,True,1,0.2346,53315,5858,False,0,0.07651,16925,2433,事故 的 原因 仍然 未知 ， 但 目前 工作 重点 仍然 是 救援 任务 。,事故 的 原因 仍然 未知 ， 但 目前 工作 重点 仍然 是 救援 任务 。,事故 的 原因 仍然 未 知 ， 但 目前 工作 重点 仍然 是 救援 任务 。
17190,1416,救援行动已经结束，政府开始全面调查，并逮捕了 8 名与维修改造项目有关、涉嫌腐败或疏忽的人。,False,救援 行动 已经 结束 ， 政府 开始 全面 调查 ， 并 逮捕 了   8   名 与 维修 改造 项目 有关 、 涉嫌 腐败 或 疏忽 的 人 。,救援 行动 已经 结束 ， 政府 开始 全面 调查 ， 并 逮捕 了 8 名 与 维修 改造 项目 有关 、 涉嫌 腐败 或 疏忽 的 人 。,救援 行动 已经 结束 ， 政府 开始 全面 调查 ， 并 逮捕 了 8 名 与 维修 改造 项目 有关 、 涉嫌 腐败 或 疏忽 的 人 。,False,False,True,False,False,0,9.39197,615319,55312,False,0,8.97882,615319,55312,False,0,8.97882,615319,55312,救援 行动 已经 结束 ， 政府 开始 全面 调查 ， 并 逮捕 了   8   名 与 维修 改造 项目 有关 、 涉嫌 腐败 或 疏忽 的 人 。,救援 行动 已经 结束 ， 政府 开始 全面 调查 ， 并 逮捕 了 8 名 与 维修 改造 项目 有关 、 涉嫌 腐败 或 疏忽 的 人 。,救援 行动 已经 结束 ， 政府 开始 全面 调查 ， 并 逮捕 了 8 名 与 维修 改造 项目 有关 、 涉嫌 腐败 或 疏忽 的 人 。
14448,1215,该政策将从 4 月 5 日起对所有进口商品征收 10% 的统一关税，并从 4 月 9 日起对特定国家实施更高的“对等”关税，其中对中国商品的关税高达 54%。,False,该 政策 将 从   4   月   5   日起 对 所有 进口商品 征收   10%   的 统一 关税 ， 并 从   4   月   9   日起 对 特定 国家 实施 更 高 的 “ 对 等 ” 关税 ， 其中 对 中国 商品 的 关税 高 达   54% 。,该 政策 将 从 4 月 5 日起 对 所有 进口 商品 征收 10% 的 统一 关税 ， 并 从 4 月 9 日起 对 特定 国家 实施 更 高 的 “ 对等 ” 关税 ， 其中 对 中国 商品 的 关税 高达 54% 。,该 政策 将 从 4 月 5 日起 对 所有 进口 商品 征收 10% 的 统一 关税 ， 并 从 4 月 9 日 起 对 特定 国家 实施 更高 的 “ 对等 ” 关税 ， 其中 对 中国 商品 的 关税 高达 54% 。,False,False,False,False,False,0,0.0,0,0,False,0,0.0,0,0,False,0,0.0,0,0,该 政策 将 从   4   月   5   日起 对 所有 进口商品 征收   10%   的 统一 关税 ， 并 从   4   月   9   日起 对 特定 国家 实施 更 高 的 “ 对 等 ” 关税 ， 其中 对 中国 商品 的 关税 高 达   54% 。,该 政策 将 从 4 月 5 日起 对 所有 进口 商品 征收 10% 的 统一 关税 ， 并 从 4 月 9 日起 对 特定 国家 实施 更 高 的 “ 对等 ” 关税 ， 其中 对 中国 商品 的 关税 高达 54% 。,该 政策 将 从 4 月 5 日起 对 所有 进口 商品 征收 10% 的 统一 关税 ， 并 从 4 月 9 日 起 对 特定 国家 实施 更高 的 “ 对等 ” 关税 ， 其中 对 中国 商品 的 关税 高达 54% 。
4474,514,它们异常厚实的脂肪有助于它们在特别寒冷的水域中生存。,False,它们 异常 厚实 的 脂肪 有助于 它们 在 特别 寒冷 的 水域 中 生存 。,它们 异常 厚实 的 脂肪 有助于 它们 在 特别 寒冷 的 水域 中 生存 。,它们 异常 厚实 的 脂肪 有助 于 它们 在 特别 寒冷 的 水域 中 生存 。,True,False,False,False,False,0,0.12998,27283,3239,False,0,0.12998,27283,3239,False,0,0.09225,23421,2931,它们 异常 厚实 的 脂肪 有助于 它们 在 特别 寒冷 的 水域 中 生存 。,它们 异常 厚实 的 脂肪 有助于 它们 在 特别 寒冷 的 水域 中 生存 。,它们 异常 厚实 的 脂肪 有助 于 它们 在 特别 寒冷 的 水域 中 生存 。
5990,628,一会儿以后，国王见他们摸得差不多了，就问他们现在是否明白大象长什么样了。,False,一会儿 以后 ， 国王 见 他们 摸 得 差不多 了 ， 就 问 他们 现在 是否 明白 大象 长 什么样 了 。,一会儿 以后 ， 国王 见 他们 摸 得 差不多 了 ， 就 问 他们 现在 是否 明白 大象 长 什么样 了 。,一会儿 以后 ， 国王 见 他们 摸得 差 不多 了 ， 就 问 他们 现在 是否 明白 大象长 什么 样 了 。,True,False,False,False,False,-1,10,0,0,False,-1,10,0,0,False,0,0.0,0,0,一会儿 以后 ， 国王 见 他们 摸 得 差不多 了 ， 就 问 他们 现在 是否 明白 大象 长 什么样 了 。,一会儿 以后 ， 国王 见 他们 摸 得 差不多 了 ， 就 问 他们 现在 是否 明白 大象 长 什么样 了 。,一会儿 以后 ， 国王 见 他们 摸得 差 不多 了 ， 就 问 他们 现在 是否 明白 大象长 什么 样 了 。
9181,831,同样，在德国，极右翼的德国选择党也提高了自己的得票份额。,False,同样 ， 在 德国 ， 极右翼 的 德国 选择 党 也 提高 了 自己 的 得票 份额 。,同样 ， 在 德国 ， 极 右翼 的 德国 选择 党 也 提高 了 自己 的 得票 份额 。,同样 ， 在 德国 ， 极右 翼 的 德国 选择 党 也 提高 了 自己 的 得票 份额 。,False,False,False,False,False,0,0.56042,88950,9112,False,0,0.33713,66384,7072,False,0,0.8788,145220,14237,同样 ， 在 德国 ， 极右翼 的 德国 选择 党 也 提高 了 自己 的 得票 份额 。,同样 ， 在 德国 ， 极 右翼 的 德国 选择 党 也 提高 了 自己 的 得票 份额 。,同样 ， 在 德国 ， 极右 翼 的 德国 选择 党 也 提高 了 自己 的 得票 份额 。
14892,1250,中国电商平台 Temu 因应美国总统 Trump 推出的新关税政策，在美国订单中新增平均约 145% 的“进口费用”。,True,中国 电商 平台   Temu   因应 美国 总统   Trump   推出 的 新 关税 政策 ， 在 美国 订单 中 新增 平均 约   145%   的 “ 进口 费用 ” 。,中国 电商 平台 Temu 因应 美国 总统 Trump 推出 的 新 关税 政策 ， 在 美国 订单 中 新增 平均 约 145 % 的 “ 进口 费用 ” 。,中国 电商 平台 Temu 因应 美国 总统 Trump 推出 的 新关 税 政策 ， 在 美国 订单 中 新增 平均 约 145% 的 “ 进口 费用 ” 。,False,False,False,False,False,0,2.89938,465086,43682,False,0,2.65872,395360,37542,False,0,3.56299,512637,47490,中国 电商 平台   Temu   因应 美国 总统   Trump   推出 的 新 关税 政策 ， 在 美国 订单 中 新增 平均 约   145%   的 “ 进口 费用 ” 。,中国 电商 平台 Temu 因应 美国 总统 Trump 推出 的 新 关税 政策 ， 在 美国 订单 中 新增 平均 约 145 % 的 “ 进口 费用 ” 。,中国 电商 平台 Temu 因应 美国 总统 Trump 推出 的 新关 税 政策 ， 在 美国 订单 中 新增 平均 约 145% 的 “ 进口 费用 ” 。
8187,777,而因 故障系统遭受不同程度影响的人更多。,False,而 因   故障 系统 遭受 不同 程度 影响 的 人 更 多 。,而 因 故障 系统 遭受 不同 程度 影响 的 人 更 多 。,而因 故障 系统 遭受 不同 程度 影响 的 人 更多 。,False,False,False,False,True,1,0.42998,82080,8324,True,1,0.39047,82081,8324,False,0,0.0,0,0,而 因   故障 系统 遭受 不同 程度 影响 的 人 更 多 。,而 因 故障 系统 遭受 不同 程度 影响 的 人 更 多 。,而因 故障 系统 遭受 不同 程度 影响 的 人 更多 。
2157,297,鹅要过河，河要渡鹅。,False,鹅要 过河 ， 河要 渡鹅 。,鹅 要 过河 ， 河要 渡鹅 。,鹅要 过河 ， 河要 渡鹅 。,False,True,False,False,True,1,0.04348,7292,970,True,1,0.07924,15221,1754,True,1,0.04348,7292,970,鹅要 过河 ， 河要 渡鹅 。,鹅 要 过河 ， 河要 渡鹅 。,鹅要 过河 ， 河要 渡鹅 。
14284,1204,他抬起头，他们的目光相遇。,False,他 抬起 头 ， 他们 的 目光 相遇 。,他 抬起 头 ， 他们 的 目光 相遇 。,他 抬 起 头 ， 他们 的 目光 相遇 。,True,False,False,False,True,1,0.07167,17237,2016,True,1,0.07167,17237,2016,True,1,0.10432,23695,2682,他 抬起 头 ， 他们 的 目光 相遇 。,他 抬起 头 ， 他们 的 目光 相遇 。,他 抬 起 头 ， 他们 的 目光 相遇 。
